action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,10931345,[],CHEMBL2044533,Displacement of [3H]17AAG from human recombinant Hsp90 after 30 mins by beta scintillation counting,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cccc(Cc2n[nH]c3cc(O)c(C(=O)N(C)Cc4ccc(CNS(C)(=O)=O)cc4)cc23)c1,,,CHEMBL2040817,Bioorg Med Chem Lett,2012,"{'bei': '13.85', 'le': '0.27', 'lle': '3.33', 'sei': '5.91'}",CHEMBL2042769,,CHEMBL2042769,6.82,0,http://www.openphacts.org/units/Nanomolar,1650524,=,1,1,=,,IC50,nM,,150.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.15
,,10932290,[],CHEMBL2044538,Inhibition of Hsp90 in human A2780 cells assessed as Hsp70 upregulation after 24 hrs by immunostaining method,B,,,BAO_0000190,BAO_0000219,cell-based format,CN(Cc1ccc(CNS(C)(=O)=O)cc1)C(=O)c1cc2c(Cc3cccc(Cl)c3)n[nH]c2cc1O,,,CHEMBL2040817,Bioorg Med Chem Lett,2012,"{'bei': '11.70', 'le': '0.23', 'lle': '2.17', 'sei': '5.20'}",CHEMBL2042883,,CHEMBL2042883,6.00,0,http://www.openphacts.org/units/Nanomolar,1650650,=,1,1,=,,IC50,nM,,1000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,1.0
,,10932291,[],CHEMBL2044538,Inhibition of Hsp90 in human A2780 cells assessed as Hsp70 upregulation after 24 hrs by immunostaining method,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1cccc(Cc2n[nH]c3cc(O)c(C(=O)N(C)Cc4ccc(CNS(C)(=O)=O)cc4)cc23)c1,,,CHEMBL2040817,Bioorg Med Chem Lett,2012,"{'bei': '12.10', 'le': '0.23', 'lle': '2.47', 'sei': '5.16'}",CHEMBL2042769,,CHEMBL2042769,5.96,0,http://www.openphacts.org/units/Nanomolar,1650524,=,1,1,=,,IC50,nM,,1100.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,1.1
,,12161363,[],CHEMBL2188544,Inhibition of HSP90 using VER-00045864 probe by fluorescence polarization assay,B,,,BAO_0000190,BAO_0000357,single protein format,COC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,,,CHEMBL2176867,J Med Chem,2012,"{'bei': '11.52', 'le': '0.22', 'lle': '4.05', 'sei': '3.95'}",CHEMBL278315,GELDANAMYCIN,CHEMBL278315,6.46,0,http://www.openphacts.org/units/Nanomolar,1754768,=,1,1,=,,IC50,nM,,348.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,nM,UO_0000065,,348.0
,,12693288,[],CHEMBL2341961,Inhibition of HSP90 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Cc1c(C(=O)N2CCOc3ccc(-c4ccc(N)nc4)cc3C2)ccc(S(C)(=O)=O)c1F,,,CHEMBL2331117,J Med Chem,2013,,CHEMBL2333365,,CHEMBL2333365,,0,http://www.openphacts.org/units/Nanomolar,1867358,>,1,1,>,,IC50,nM,,3500.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,nM,UO_0000065,,3500.0
,,13397860,[],CHEMBL2416120,Inhibition of human Hsp90 ATPase activity assessed as inhibition of ATP hydrolysis after 60 mins by fluorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1c2ccccc2C(=O)N1CCCn1cc(COCc2cn(CCCN3C(=O)c4ccccc4C3=O)nn2)nn1,,,CHEMBL2412974,Eur J Med Chem,2013,"{'bei': '9.30', 'le': '0.17', 'lle': '3.19', 'sei': '3.55'}",CHEMBL2413570,,CHEMBL2413570,5.16,0,http://www.openphacts.org/units/Nanomolar,1911250,=,1,1,=,,IC50,nM,,7000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,7.0
,,13397861,[],CHEMBL2416120,Inhibition of human Hsp90 ATPase activity assessed as inhibition of ATP hydrolysis after 60 mins by fluorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=C1c2ccccc2C(=O)c2cc(Cn3cc(COCc4cn(Cc5ccc6c(c5)C(=O)c5ccccc5C6=O)nn4)nn3)ccc21,,,CHEMBL2412974,Eur J Med Chem,2013,"{'bei': '8.31', 'le': '0.15', 'lle': '0.92', 'sei': '3.71'}",CHEMBL2413569,,CHEMBL2413569,5.16,0,http://www.openphacts.org/units/Nanomolar,1911249,=,1,1,=,,IC50,nM,,7000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,7.0
,,13397862,[],CHEMBL2416120,Inhibition of human Hsp90 ATPase activity assessed as inhibition of ATP hydrolysis after 60 mins by fluorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(c1ccccc1)c1ccc(Cn2cc(COCc3cn(Cc4ccc(C(=O)c5ccccc5)cc4)nn3)nn2)cc1,,,CHEMBL2412974,Eur J Med Chem,2013,"{'bei': '9.07', 'le': '0.16', 'lle': '0.00', 'sei': '4.92'}",CHEMBL2413568,,CHEMBL2413568,5.16,0,http://www.openphacts.org/units/Nanomolar,1911248,=,1,1,=,,IC50,nM,,7000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,7.0
,,13397863,[],CHEMBL2416120,Inhibition of human Hsp90 ATPase activity assessed as inhibition of ATP hydrolysis after 60 mins by fluorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,c1ccc2cc(Cn3cc(CCCCc4cn(Cc5ccc6ccccc6c5)nn4)nn3)ccc2c1,,,CHEMBL2412974,Eur J Med Chem,2013,"{'bei': '9.06', 'le': '0.16', 'lle': '-1.56', 'sei': '6.97'}",CHEMBL2413587,,CHEMBL2413587,4.28,0,http://www.openphacts.org/units/Nanomolar,1911268,=,1,1,=,,IC50,nM,,52000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,52.0
,,13412601,[],CHEMBL2416120,Inhibition of human Hsp90 ATPase activity assessed as inhibition of ATP hydrolysis after 60 mins by fluorimetric analysis,B,,,BAO_0000190,BAO_0000357,single protein format,c1ccc2cc(Cn3cc(CN(Cc4cn(Cc5ccc6ccccc6c5)nn4)Cc4cn(Cc5ccc6ccccc6c5)nn4)nn3)ccc2c1,,,CHEMBL2412974,Eur J Med Chem,2013,"{'bei': '7.04', 'le': '0.13', 'lle': '-2.47', 'sei': '5.03'}",CHEMBL2413565,,CHEMBL2413565,4.80,0,http://www.openphacts.org/units/Nanomolar,1911244,=,1,1,=,,IC50,nM,,16000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,16.0
,,13417802,[],CHEMBL2424067,"Displacement of 5-(3-(3-(6-amino-8-(6-iodobenzo[d][1,3]dioxol-5-ylthio)-9H-purin-9-yl)propyl)thioureido)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from recombinant HSP90beta (unknown origin) after 24 hrs by fluorescence polarization assay",B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,,,CHEMBL2417440,J Med Chem,2013,"{'bei': '10.24', 'le': '0.22', 'lle': '6.13', 'sei': '1.88'}",CHEMBL14830,ADENOSINE DIPHOSPHATE,CHEMBL14830,4.38,0,http://www.openphacts.org/units/Nanomolar,1915316,=,1,1,=,,IC50,nM,,42159.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,nM,UO_0000065,,42159.0
,,13417803,[],CHEMBL2424067,"Displacement of 5-(3-(3-(6-amino-8-(6-iodobenzo[d][1,3]dioxol-5-ylthio)-9H-purin-9-yl)propyl)thioureido)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from recombinant HSP90beta (unknown origin) after 24 hrs by fluorescence polarization assay",B,,,BAO_0000190,BAO_0000357,single protein format,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL2417440,J Med Chem,2013,,CHEMBL14249,ADENOSINE TRIPHOSPHATE,CHEMBL14249,,0,http://www.openphacts.org/units/Nanomolar,1915315,=,1,1,=,,IC50,nM,,893677.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,nM,UO_0000065,,893677.0
,,13417804,[],CHEMBL2424067,"Displacement of 5-(3-(3-(6-amino-8-(6-iodobenzo[d][1,3]dioxol-5-ylthio)-9H-purin-9-yl)propyl)thioureido)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from recombinant HSP90beta (unknown origin) after 24 hrs by fluorescence polarization assay",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1cc(-c2n[nH]c(=O)n2-c2ccc3c(ccn3C)c2)c(O)cc1O,,,CHEMBL2417440,J Med Chem,2013,"{'bei': '22.78', 'le': '0.42', 'lle': '5.05', 'sei': '8.64'}",CHEMBL2103879,GANETESPIB,CHEMBL2103879,8.30,0,http://www.openphacts.org/units/Nanomolar,1915308,=,1,1,=,,IC50,nM,,5.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,nM,UO_0000065,,5.0
,,13417805,[],CHEMBL2424067,"Displacement of 5-(3-(3-(6-amino-8-(6-iodobenzo[d][1,3]dioxol-5-ylthio)-9H-purin-9-yl)propyl)thioureido)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from recombinant HSP90beta (unknown origin) after 24 hrs by fluorescence polarization assay",B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1,,,CHEMBL2417440,J Med Chem,2013,"{'bei': '16.75', 'le': '0.31', 'lle': '3.67', 'sei': '7.21'}",CHEMBL252164,LUMINESPIB,CHEMBL252164,7.80,0,http://www.openphacts.org/units/Nanomolar,1915307,=,1,1,=,,IC50,nM,,16.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,nM,UO_0000065,,16.0
,,13417806,[],CHEMBL2424067,"Displacement of 5-(3-(3-(6-amino-8-(6-iodobenzo[d][1,3]dioxol-5-ylthio)-9H-purin-9-yl)propyl)thioureido)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from recombinant HSP90beta (unknown origin) after 24 hrs by fluorescence polarization assay",B,,,BAO_0000190,BAO_0000357,single protein format,CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@H](O)CC4)c3)c2C1,,,CHEMBL2417440,J Med Chem,2013,"{'bei': '16.37', 'le': '0.31', 'lle': '3.74', 'sei': '6.90'}",CHEMBL560895,SNX-2112,CHEMBL560895,7.60,0,http://www.openphacts.org/units/Nanomolar,1915322,=,1,1,=,,IC50,nM,,25.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,nM,UO_0000065,,25.0
,,13417807,[],CHEMBL2424067,"Displacement of 5-(3-(3-(6-amino-8-(6-iodobenzo[d][1,3]dioxol-5-ylthio)-9H-purin-9-yl)propyl)thioureido)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from recombinant HSP90beta (unknown origin) after 24 hrs by fluorescence polarization assay",B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)c1cc2c(cc1Sc1nc3c(N)nccc3n1CCNCC(C)(C)C)OCO2,,,CHEMBL2417440,J Med Chem,2013,"{'bei': '16.77', 'le': '0.33', 'lle': '3.82', 'sei': '8.20'}",CHEMBL2419346,CUDC-305,CHEMBL2419346,7.42,0,http://www.openphacts.org/units/Nanomolar,1915321,=,1,1,=,,IC50,nM,,38.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,nM,UO_0000065,,38.0
,,13417808,[],CHEMBL2424067,"Displacement of 5-(3-(3-(6-amino-8-(6-iodobenzo[d][1,3]dioxol-5-ylthio)-9H-purin-9-yl)propyl)thioureido)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from recombinant HSP90beta (unknown origin) after 24 hrs by fluorescence polarization assay",B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)NCCCn1c(Sc2cc3c(cc2I)OCO3)nc2c(N)ncnc21,,,CHEMBL2417440,J Med Chem,2013,"{'bei': '14.40', 'le': '0.36', 'lle': '4.10', 'sei': '7.37'}",CHEMBL200102,PU-H71,CHEMBL200102,7.38,0,http://www.openphacts.org/units/Nanomolar,1915320,=,1,1,=,,IC50,nM,,42.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,nM,UO_0000065,,42.0
,,13417809,[],CHEMBL2424067,"Displacement of 5-(3-(3-(6-amino-8-(6-iodobenzo[d][1,3]dioxol-5-ylthio)-9H-purin-9-yl)propyl)thioureido)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from recombinant HSP90beta (unknown origin) after 24 hrs by fluorescence polarization assay",B,,,BAO_0000190,BAO_0000357,single protein format,COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc32)c1C,,,CHEMBL2417440,J Med Chem,2013,"{'bei': '24.37', 'le': '0.48', 'lle': '5.64', 'sei': '8.47'}",CHEMBL467399,BIIB021,CHEMBL467399,7.77,0,http://www.openphacts.org/units/Nanomolar,1915319,=,1,1,=,,IC50,nM,,17.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,nM,UO_0000065,,17.0
,,13417810,[],CHEMBL2424067,"Displacement of 5-(3-(3-(6-amino-8-(6-iodobenzo[d][1,3]dioxol-5-ylthio)-9H-purin-9-yl)propyl)thioureido)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from recombinant HSP90beta (unknown origin) after 24 hrs by fluorescence polarization assay",B,,,BAO_0000190,BAO_0000357,single protein format,C=CCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,,,CHEMBL2417440,J Med Chem,2013,"{'bei': '12.54', 'le': '0.24', 'lle': '4.81', 'sei': '4.42'}",CHEMBL109480,TANESPIMYCIN,CHEMBL109480,7.35,0,http://www.openphacts.org/units/Nanomolar,1915318,=,1,1,=,,IC50,nM,,45.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,nM,UO_0000065,,45.0
,,13417811,[],CHEMBL2424067,"Displacement of 5-(3-(3-(6-amino-8-(6-iodobenzo[d][1,3]dioxol-5-ylthio)-9H-purin-9-yl)propyl)thioureido)-2-(6-hydroxy-3-oxo-3H-xanthen-9-yl)benzoic acid from recombinant HSP90beta (unknown origin) after 24 hrs by fluorescence polarization assay",B,,,BAO_0000190,BAO_0000357,single protein format,COC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O,,,CHEMBL2417440,J Med Chem,2013,"{'bei': '13.66', 'le': '0.26', 'lle': '5.25', 'sei': '4.68'}",CHEMBL278315,GELDANAMYCIN,CHEMBL278315,7.66,0,http://www.openphacts.org/units/Nanomolar,1915317,=,1,1,=,,IC50,nM,,22.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,nM,UO_0000065,,22.0
,,13944686,[],CHEMBL3131479,Inhibition of HSP90 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1C[C@H]2O[C@@H]2/C=C\C=C\C(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1,,,CHEMBL3124835,J Nat Prod,2014,"{'bei': '21.17', 'le': '0.42', 'lle': '5.03', 'sei': '8.01'}",CHEMBL414883,RADICICOL,CHEMBL414883,7.72,0,http://www.openphacts.org/units/Nanomolar,1970999,=,1,1,=,,IC50,nM,,19.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,nM,UO_0000065,,19.0
,,13958210,[],CHEMBL3129791,Inhibition of full-length Hsp90-ATPase activity (unknown origin) assessed as inhibition of ATP hydrolysis by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,CCc1ccc(OCCOCC(O)CN2CCN(c3ccccc3C(C)(C)C)CC2)cc1,,,CHEMBL3124824,Bioorg Med Chem Lett,2014,"{'bei': '13.70', 'le': '0.26', 'lle': '1.91', 'sei': '13.36'}",CHEMBL3126058,,CHEMBL3126058,6.04,0,http://www.openphacts.org/units/Nanomolar,1971786,=,1,1,=,,IC50,nM,,920.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.92
,,13958211,[],CHEMBL3129791,Inhibition of full-length Hsp90-ATPase activity (unknown origin) assessed as inhibition of ATP hydrolysis by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccccc1OCCOCC(O)CN1CCN(c2ccccc2C(C)(C)C)CC1,,,CHEMBL3124824,Bioorg Med Chem Lett,2014,"{'bei': '13.37', 'le': '0.25', 'lle': '2.35', 'sei': '10.88'}",CHEMBL3126057,,CHEMBL3126057,5.92,0,http://www.openphacts.org/units/Nanomolar,1971785,=,1,1,=,,IC50,nM,,1210.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,1.21
,,13958212,[],CHEMBL3129791,Inhibition of full-length Hsp90-ATPase activity (unknown origin) assessed as inhibition of ATP hydrolysis by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1ccccc1N1CCN(CC(O)COCCOc2ccc(Br)c(Cl)c2)CC1,,,CHEMBL3124824,Bioorg Med Chem Lett,2014,"{'bei': '9.53', 'le': '0.21', 'lle': '0.03', 'sei': '11.09'}",CHEMBL3126056,,CHEMBL3126056,5.01,0,http://www.openphacts.org/units/Nanomolar,1971784,=,1,1,=,,IC50,nM,,9780.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,9.78
,,13958213,[],CHEMBL3129791,Inhibition of full-length Hsp90-ATPase activity (unknown origin) assessed as inhibition of ATP hydrolysis by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1ccccc1N1CCN(CC(O)COCCOc2ccc(F)cc2F)CC1,,,CHEMBL3124824,Bioorg Med Chem Lett,2014,"{'bei': '10.42', 'le': '0.20', 'lle': '0.83', 'sei': '10.35'}",CHEMBL3126055,,CHEMBL3126055,4.67,0,http://www.openphacts.org/units/Nanomolar,1971783,=,1,1,=,,IC50,nM,,21230.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,21.23
,,13958214,[],CHEMBL3129791,Inhibition of full-length Hsp90-ATPase activity (unknown origin) assessed as inhibition of ATP hydrolysis by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1ccccc1N1CCN(CC(O)COCCOc2cccc([N+](=O)[O-])c2)CC1,,,CHEMBL3124824,Bioorg Med Chem Lett,2014,"{'bei': '10.77', 'le': '0.20', 'lle': '1.46', 'sei': '5.58'}",CHEMBL3126085,,CHEMBL3126085,4.93,0,http://www.openphacts.org/units/Nanomolar,1971815,=,1,1,=,,IC50,nM,,11790.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,11.79
,,13958215,[],CHEMBL3129791,Inhibition of full-length Hsp90-ATPase activity (unknown origin) assessed as inhibition of ATP hydrolysis by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1ccccc1N1CCN(CC(O)COCCOc2ccc(OC(F)(F)F)cc2)CC1,,,CHEMBL3124824,Bioorg Med Chem Lett,2014,"{'bei': '10.19', 'le': '0.20', 'lle': '0.60', 'sei': '9.30'}",CHEMBL3126084,,CHEMBL3126084,5.06,0,http://www.openphacts.org/units/Nanomolar,1971814,=,1,1,=,,IC50,nM,,8690.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,8.69
,,13958216,[],CHEMBL3129791,Inhibition of full-length Hsp90-ATPase activity (unknown origin) assessed as inhibition of ATP hydrolysis by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1ccccc1N1CCN(CC(O)COCCOc2ccc(F)cc2)CC1,,,CHEMBL3124824,Bioorg Med Chem Lett,2014,"{'bei': '12.06', 'le': '0.23', 'lle': '1.49', 'sei': '11.50'}",CHEMBL3126083,,CHEMBL3126083,5.19,0,http://www.openphacts.org/units/Nanomolar,1971813,=,1,1,=,,IC50,nM,,6420.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,6.42
,,13958217,[],CHEMBL3129791,Inhibition of full-length Hsp90-ATPase activity (unknown origin) assessed as inhibition of ATP hydrolysis by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,CCCc1ccc(OCCOCC(O)CN2CCN(c3ccccc3C(C)(C)C)CC2)cc1,,,CHEMBL3124824,Bioorg Med Chem Lett,2014,"{'bei': '13.25', 'le': '0.25', 'lle': '1.50', 'sei': '13.33'}",CHEMBL3126082,,CHEMBL3126082,6.02,0,http://www.openphacts.org/units/Nanomolar,1971812,=,1,1,=,,IC50,nM,,950.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.95
,,13958218,[],CHEMBL3129791,Inhibition of full-length Hsp90-ATPase activity (unknown origin) assessed as inhibition of ATP hydrolysis by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(OCCOCC(O)CN2CCN(c3ccccc3C(C)(C)C)CC2)cc1,,,CHEMBL3124824,Bioorg Med Chem Lett,2014,"{'bei': '13.99', 'le': '0.26', 'lle': '2.62', 'sei': '11.39'}",CHEMBL3126081,,CHEMBL3126081,6.19,0,http://www.openphacts.org/units/Nanomolar,1971811,=,1,1,=,,IC50,nM,,640.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.64
,,13958219,[],CHEMBL3129791,Inhibition of full-length Hsp90-ATPase activity (unknown origin) assessed as inhibition of ATP hydrolysis by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(OCCOCC(O)CN2CCN(c3ccccc3C(C)(C)C)CC2)c1,,,CHEMBL3124824,Bioorg Med Chem Lett,2014,"{'bei': '12.86', 'le': '0.24', 'lle': '2.12', 'sei': '10.46'}",CHEMBL3126080,,CHEMBL3126080,5.69,0,http://www.openphacts.org/units/Nanomolar,1971810,=,1,1,=,,IC50,nM,,2030.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,2.03
,,13958220,[],CHEMBL3129791,Inhibition of full-length Hsp90-ATPase activity (unknown origin) assessed as inhibition of ATP hydrolysis by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(OCCOCC(O)CN2CCN(c3ccccc3C(C)(C)C)CC2)cc1,,,CHEMBL3124824,Bioorg Med Chem Lett,2014,"{'bei': '14.21', 'le': '0.27', 'lle': '2.19', 'sei': '13.42'}",CHEMBL3126079,,CHEMBL3126079,6.06,0,http://www.openphacts.org/units/Nanomolar,1971809,=,1,1,=,,IC50,nM,,870.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.87
,,13958221,[],CHEMBL3129791,Inhibition of full-length Hsp90-ATPase activity (unknown origin) assessed as inhibition of ATP hydrolysis by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1ccccc1N1CCN(CC(O)COCCOc2ccccc2Br)CC1,,,CHEMBL3124824,Bioorg Med Chem Lett,2014,"{'bei': '11.49', 'le': '0.25', 'lle': '1.32', 'sei': '12.50'}",CHEMBL3126078,,CHEMBL3126078,5.65,0,http://www.openphacts.org/units/Nanomolar,1971808,=,1,1,=,,IC50,nM,,2250.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,2.25
,,13958222,[],CHEMBL3129791,Inhibition of full-length Hsp90-ATPase activity (unknown origin) assessed as inhibition of ATP hydrolysis by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1ccccc1N1CCN(CC(O)COCCOc2cccc(Cl)c2)CC1,,,CHEMBL3124824,Bioorg Med Chem Lett,2014,"{'bei': '13.07', 'le': '0.26', 'lle': '1.62', 'sei': '12.94'}",CHEMBL3126077,,CHEMBL3126077,5.84,0,http://www.openphacts.org/units/Nanomolar,1971807,=,1,1,=,,IC50,nM,,1430.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,1.43
,,13958223,[],CHEMBL3129791,Inhibition of full-length Hsp90-ATPase activity (unknown origin) assessed as inhibition of ATP hydrolysis by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1ccccc1N1CCN(CC(O)COCCOc2ccc(Cl)cc2)CC1,,,CHEMBL3124824,Bioorg Med Chem Lett,2014,"{'bei': '13.70', 'le': '0.27', 'lle': '1.90', 'sei': '13.56'}",CHEMBL3126076,,CHEMBL3126076,6.12,0,http://www.openphacts.org/units/Nanomolar,1971806,=,1,1,=,,IC50,nM,,750.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,0.75
,,13958224,[],CHEMBL3129791,Inhibition of full-length Hsp90-ATPase activity (unknown origin) assessed as inhibition of ATP hydrolysis by spectrophotometry,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)c1ccccc1N1CCN(CCCOCCOc2ccc(Br)cc2)CC1,,,CHEMBL3124824,Bioorg Med Chem Lett,2014,,CHEMBL3126075,,CHEMBL3126075,,0,http://www.openphacts.org/units/Nanomolar,1971805,>,1,1,>,,IC50,nM,,100000.0,CHEMBL4303,Homo sapiens,Heat shock protein HSP 90-beta,9606,,,IC50,uM,UO_0000065,,100.0
